"Step","r50_imagenet_sgd_eg_split_bias_0.3_5e-5_0_ln_0_0_cosine_warmup_no_bn_default_False_gd_warmup10_FINAL - train_loss","r50_imagenet_sgd_eg_split_bias_0.3_5e-5_0_ln_0_0_cosine_warmup_no_bn_default_False_gd_warmup10_FINAL - train_loss__MIN","r50_imagenet_sgd_eg_split_bias_0.3_5e-5_0_ln_0_0_cosine_warmup_no_bn_default_False_gd_warmup10_FINAL - train_loss__MAX","r50_imagenet_sgd_eg_split_bias_0.3_5e-5_0_ln_0_0_cosine_warmup_no_bn_default_False_gd_warmup5_FINAL - train_loss","r50_imagenet_sgd_eg_split_bias_0.3_5e-5_0_ln_0_0_cosine_warmup_no_bn_default_False_gd_warmup5_FINAL - train_loss__MIN","r50_imagenet_sgd_eg_split_bias_0.3_5e-5_0_ln_0_0_cosine_warmup_no_bn_default_False_gd_warmup5_FINAL - train_loss__MAX","r50_imagenet_sgd_eg_split_bias_0.3_5e-5_0_ln_0_0_cosine_warmup_no_bn_default_False_gd_warmup1_FINAL - train_loss","r50_imagenet_sgd_eg_split_bias_0.3_5e-5_0_ln_0_0_cosine_warmup_no_bn_default_False_gd_warmup1_FINAL - train_loss__MIN","r50_imagenet_sgd_eg_split_bias_0.3_5e-5_0_ln_0_0_cosine_warmup_no_bn_default_False_gd_warmup1_FINAL - train_loss__MAX","r50_imagenet_sgd_0.5_5e-5_0_lognormal_0_0_cosine_no_bn_default_False_labels_FINAL - train_loss","r50_imagenet_sgd_0.5_5e-5_0_lognormal_0_0_cosine_no_bn_default_False_labels_FINAL - train_loss__MIN","r50_imagenet_sgd_0.5_5e-5_0_lognormal_0_0_cosine_no_bn_default_False_labels_FINAL - train_loss__MAX","r50_imagenet_sgd_eg_split_bias_0.4_5e-5_0_lognormal_0_0_cosine_no_bn_default_False_labels_FINAL - train_loss","r50_imagenet_sgd_eg_split_bias_0.4_5e-5_0_lognormal_0_0_cosine_no_bn_default_False_labels_FINAL - train_loss__MIN","r50_imagenet_sgd_eg_split_bias_0.4_5e-5_0_lognormal_0_0_cosine_no_bn_default_False_labels_FINAL - train_loss__MAX"
"971","5.6277546882629395","5.6277546882629395","5.6277546882629395","5.736588954925537","5.736588954925537","5.736588954925537","5.591971397399902","5.591971397399902","5.591971397399902","6.3779520988464355","6.3779520988464355","6.3779520988464355","6.12587833404541","6.12587833404541","6.12587833404541"
"975","5.6423211097717285","5.6423211097717285","5.6423211097717285","5.781027793884277","5.781027793884277","5.781027793884277","5.651259422302246","5.651259422302246","5.651259422302246","6.406240463256836","6.406240463256836","6.406240463256836","6.031184673309326","6.031184673309326","6.031184673309326"
"990","5.5558061599731445","5.5558061599731445","5.5558061599731445","5.747365951538086","5.747365951538086","5.747365951538086","5.579629898071289","5.579629898071289","5.579629898071289","6.329503059387207","6.329503059387207","6.329503059387207","6.06606388092041","6.06606388092041","6.06606388092041"
"996","5.524415969848633","5.524415969848633","5.524415969848633","5.672567367553711","5.672567367553711","5.672567367553711","5.572882175445557","5.572882175445557","5.572882175445557","6.366308212280273","6.366308212280273","6.366308212280273","6.044785499572754","6.044785499572754","6.044785499572754"
"997","5.4995622634887695","5.4995622634887695","5.4995622634887695","5.6801838874816895","5.6801838874816895","5.6801838874816895","5.631113529205322","5.631113529205322","5.631113529205322","6.337386131286621","6.337386131286621","6.337386131286621","6.036140441894531","6.036140441894531","6.036140441894531"
"1010","5.523661136627197","5.523661136627197","5.523661136627197","5.662126064300537","5.662126064300537","5.662126064300537","5.51497745513916","5.51497745513916","5.51497745513916","6.396618843078613","6.396618843078613","6.396618843078613","6.076540946960449","6.076540946960449","6.076540946960449"
"1020","5.5113043785095215","5.5113043785095215","5.5113043785095215","5.7279133796691895","5.7279133796691895","5.7279133796691895","5.546825408935547","5.546825408935547","5.546825408935547","6.294942378997803","6.294942378997803","6.294942378997803","6.056558132171631","6.056558132171631","6.056558132171631"
"1025","5.569820880889893","5.569820880889893","5.569820880889893","5.601439952850342","5.601439952850342","5.601439952850342","5.549820423126221","5.549820423126221","5.549820423126221","6.365362644195557","6.365362644195557","6.365362644195557","6.010141372680664","6.010141372680664","6.010141372680664"
"1049","5.485892295837402","5.485892295837402","5.485892295837402","5.529971122741699","5.529971122741699","5.529971122741699","5.527599334716797","5.527599334716797","5.527599334716797","6.318014144897461","6.318014144897461","6.318014144897461","5.951527118682861","5.951527118682861","5.951527118682861"
"1066","5.5062384605407715","5.5062384605407715","5.5062384605407715","5.623717784881592","5.623717784881592","5.623717784881592","5.512028694152832","5.512028694152832","5.512028694152832","6.359891414642334","6.359891414642334","6.359891414642334","5.976767539978027","5.976767539978027","5.976767539978027"
"1074","5.477923393249512","5.477923393249512","5.477923393249512","5.539423942565918","5.539423942565918","5.539423942565918","5.432214736938477","5.432214736938477","5.432214736938477","6.33642578125","6.33642578125","6.33642578125","6.010125160217285","6.010125160217285","6.010125160217285"
"1084","5.466200828552246","5.466200828552246","5.466200828552246","5.482798099517822","5.482798099517822","5.482798099517822","5.469422340393066","5.469422340393066","5.469422340393066","6.299727439880371","6.299727439880371","6.299727439880371","5.899987697601318","5.899987697601318","5.899987697601318"
"1103","5.518548965454102","5.518548965454102","5.518548965454102","5.492356300354004","5.492356300354004","5.492356300354004","5.456509590148926","5.456509590148926","5.456509590148926","6.268924236297607","6.268924236297607","6.268924236297607","5.967510223388672","5.967510223388672","5.967510223388672"
"1112","5.366176605224609","5.366176605224609","5.366176605224609","5.519295692443848","5.519295692443848","5.519295692443848","5.473942756652832","5.473942756652832","5.473942756652832","6.306861400604248","6.306861400604248","6.306861400604248","5.973933696746826","5.973933696746826","5.973933696746826"
"1128","5.468215465545654","5.468215465545654","5.468215465545654","5.507153511047363","5.507153511047363","5.507153511047363","5.471460342407227","5.471460342407227","5.471460342407227","6.250920295715332","6.250920295715332","6.250920295715332","5.944035053253174","5.944035053253174","5.944035053253174"
"1130","5.42348575592041","5.42348575592041","5.42348575592041","5.500063896179199","5.500063896179199","5.500063896179199","5.3779215812683105","5.3779215812683105","5.3779215812683105","6.269321918487549","6.269321918487549","6.269321918487549","5.919000625610352","5.919000625610352","5.919000625610352"
"1136","5.413204193115234","5.413204193115234","5.413204193115234","5.455357551574707","5.455357551574707","5.455357551574707","5.457786560058594","5.457786560058594","5.457786560058594","6.301722049713135","6.301722049713135","6.301722049713135","6.004186630249023","6.004186630249023","6.004186630249023"
"1163","5.31533670425415","5.31533670425415","5.31533670425415","5.3721208572387695","5.3721208572387695","5.3721208572387695","5.4135236740112305","5.4135236740112305","5.4135236740112305","6.259047508239746","6.259047508239746","6.259047508239746","5.905142784118652","5.905142784118652","5.905142784118652"
"1164","5.405345916748047","5.405345916748047","5.405345916748047","5.4451704025268555","5.4451704025268555","5.4451704025268555","5.320489883422852","5.320489883422852","5.320489883422852","6.239655494689941","6.239655494689941","6.239655494689941","5.876594066619873","5.876594066619873","5.876594066619873"
"1167","5.381704330444336","5.381704330444336","5.381704330444336","5.395193099975586","5.395193099975586","5.395193099975586","5.384063720703125","5.384063720703125","5.384063720703125","6.254331588745117","6.254331588745117","6.254331588745117","5.923281669616699","5.923281669616699","5.923281669616699"
"1182","5.333250045776367","5.333250045776367","5.333250045776367","5.42345666885376","5.42345666885376","5.42345666885376","5.356864929199219","5.356864929199219","5.356864929199219","6.230072021484375","6.230072021484375","6.230072021484375","5.921952247619629","5.921952247619629","5.921952247619629"
"1211","5.326797962188721","5.326797962188721","5.326797962188721","5.359969139099121","5.359969139099121","5.359969139099121","5.333677768707275","5.333677768707275","5.333677768707275","6.146791458129883","6.146791458129883","6.146791458129883","5.856358528137207","5.856358528137207","5.856358528137207"
"1216","5.411370277404785","5.411370277404785","5.411370277404785","5.516670227050781","5.516670227050781","5.516670227050781","5.318593978881836","5.318593978881836","5.318593978881836","6.243741989135742","6.243741989135742","6.243741989135742","5.872226238250732","5.872226238250732","5.872226238250732"
"1224","5.321563243865967","5.321563243865967","5.321563243865967","5.3832926750183105","5.3832926750183105","5.3832926750183105","5.2892045974731445","5.2892045974731445","5.2892045974731445","6.168249130249023","6.168249130249023","6.168249130249023","5.929920196533203","5.929920196533203","5.929920196533203"
"1232","5.339260101318359","5.339260101318359","5.339260101318359","5.3760905265808105","5.3760905265808105","5.3760905265808105","5.231645107269287","5.231645107269287","5.231645107269287","6.208063125610352","6.208063125610352","6.208063125610352","5.926213264465332","5.926213264465332","5.926213264465332"
"1238","5.335983753204346","5.335983753204346","5.335983753204346","5.310040473937988","5.310040473937988","5.310040473937988","5.262674331665039","5.262674331665039","5.262674331665039","6.239688396453857","6.239688396453857","6.239688396453857","5.842816352844238","5.842816352844238","5.842816352844238"
"1253","5.347003936767578","5.347003936767578","5.347003936767578","5.410366535186768","5.410366535186768","5.410366535186768","5.240004062652588","5.240004062652588","5.240004062652588","6.172666549682617","6.172666549682617","6.172666549682617","5.8858232498168945","5.8858232498168945","5.8858232498168945"
"1269","5.3174357414245605","5.3174357414245605","5.3174357414245605","5.255441665649414","5.255441665649414","5.255441665649414","5.066615104675293","5.066615104675293","5.066615104675293","6.1322784423828125","6.1322784423828125","6.1322784423828125","5.880008697509766","5.880008697509766","5.880008697509766"
"1272","5.204823970794678","5.204823970794678","5.204823970794678","5.316164493560791","5.316164493560791","5.316164493560791","5.146795272827148","5.146795272827148","5.146795272827148","6.158724784851074","6.158724784851074","6.158724784851074","5.811849594116211","5.811849594116211","5.811849594116211"
"1274","5.294775009155273","5.294775009155273","5.294775009155273","5.302545547485352","5.302545547485352","5.302545547485352","5.1317033767700195","5.1317033767700195","5.1317033767700195","6.204306125640869","6.204306125640869","6.204306125640869","5.829153060913086","5.829153060913086","5.829153060913086"
"1302","5.281071186065674","5.281071186065674","5.281071186065674","5.3237080574035645","5.3237080574035645","5.3237080574035645","5.0785675048828125","5.0785675048828125","5.0785675048828125","6.118286609649658","6.118286609649658","6.118286609649658","5.838966369628906","5.838966369628906","5.838966369628906"
"1326","5.281481742858887","5.281481742858887","5.281481742858887","5.241057395935059","5.241057395935059","5.241057395935059","5.0598649978637695","5.0598649978637695","5.0598649978637695","6.126279354095459","6.126279354095459","6.126279354095459","5.791437149047852","5.791437149047852","5.791437149047852"
"1351","5.0728302001953125","5.0728302001953125","5.0728302001953125","5.130884647369385","5.130884647369385","5.130884647369385","5.01430606842041","5.01430606842041","5.01430606842041","6.150998115539551","6.150998115539551","6.150998115539551","5.755002021789551","5.755002021789551","5.755002021789551"
"1352","5.228192329406738","5.228192329406738","5.228192329406738","5.104683876037598","5.104683876037598","5.104683876037598","5.012539863586426","5.012539863586426","5.012539863586426","6.11699914932251","6.11699914932251","6.11699914932251","5.749228000640869","5.749228000640869","5.749228000640869"
"1363","5.1298508644104","5.1298508644104","5.1298508644104","5.162377834320068","5.162377834320068","5.162377834320068","5.055465221405029","5.055465221405029","5.055465221405029","6.073325157165527","6.073325157165527","6.073325157165527","5.789176940917969","5.789176940917969","5.789176940917969"
"1367","5.18087911605835","5.18087911605835","5.18087911605835","5.186354637145996","5.186354637145996","5.186354637145996","4.957120418548584","4.957120418548584","4.957120418548584","6.052722454071045","6.052722454071045","6.052722454071045","5.7769975662231445","5.7769975662231445","5.7769975662231445"
"1374","5.098243713378906","5.098243713378906","5.098243713378906","5.183282852172852","5.183282852172852","5.183282852172852","4.977016925811768","4.977016925811768","4.977016925811768","6.115964889526367","6.115964889526367","6.115964889526367","5.778372764587402","5.778372764587402","5.778372764587402"
"1404","5.118771553039551","5.118771553039551","5.118771553039551","5.043088436126709","5.043088436126709","5.043088436126709","4.984244346618652","4.984244346618652","4.984244346618652","6.038844108581543","6.038844108581543","6.038844108581543","5.804314613342285","5.804314613342285","5.804314613342285"
"1409","5.0461907386779785","5.0461907386779785","5.0461907386779785","5.0880513191223145","5.0880513191223145","5.0880513191223145","4.962927341461182","4.962927341461182","4.962927341461182","6.049633026123047","6.049633026123047","6.049633026123047","5.72032356262207","5.72032356262207","5.72032356262207"
"1425","5.121375560760498","5.121375560760498","5.121375560760498","5.013172149658203","5.013172149658203","5.013172149658203","4.879250526428223","4.879250526428223","4.879250526428223","6.011048316955566","6.011048316955566","6.011048316955566","5.791277885437012","5.791277885437012","5.791277885437012"
"1429","5.11787748336792","5.11787748336792","5.11787748336792","5.0234527587890625","5.0234527587890625","5.0234527587890625","4.992311477661133","4.992311477661133","4.992311477661133","6.064237594604492","6.064237594604492","6.064237594604492","5.763636589050293","5.763636589050293","5.763636589050293"
"1447","5.037650108337402","5.037650108337402","5.037650108337402","5.072362422943115","5.072362422943115","5.072362422943115","4.910992622375488","4.910992622375488","4.910992622375488","6.05054235458374","6.05054235458374","6.05054235458374","5.781158447265625","5.781158447265625","5.781158447265625"
"1448","4.978403091430664","4.978403091430664","4.978403091430664","5.083402633666992","5.083402633666992","5.083402633666992","5.0981550216674805","5.0981550216674805","5.0981550216674805","5.963634014129639","5.963634014129639","5.963634014129639","5.798559188842773","5.798559188842773","5.798559188842773"
"1449","5.043909549713135","5.043909549713135","5.043909549713135","5.065450668334961","5.065450668334961","5.065450668334961","5.0626139640808105","5.0626139640808105","5.0626139640808105","6.005526065826416","6.005526065826416","6.005526065826416","5.738997459411621","5.738997459411621","5.738997459411621"
"1465","5.024526119232178","5.024526119232178","5.024526119232178","5.06646728515625","5.06646728515625","5.06646728515625","4.973817348480225","4.973817348480225","4.973817348480225","5.950931072235107","5.950931072235107","5.950931072235107","5.708043098449707","5.708043098449707","5.708043098449707"
"1466","5.092438220977783","5.092438220977783","5.092438220977783","5.028208255767822","5.028208255767822","5.028208255767822","5.021762847900391","5.021762847900391","5.021762847900391","5.978000640869141","5.978000640869141","5.978000640869141","5.722412586212158","5.722412586212158","5.722412586212158"
"1471","5.023930549621582","5.023930549621582","5.023930549621582","5.336859703063965","5.336859703063965","5.336859703063965","4.913967132568359","4.913967132568359","4.913967132568359","5.974400043487549","5.974400043487549","5.974400043487549","5.689355850219727","5.689355850219727","5.689355850219727"
"1473","5.0067033767700195","5.0067033767700195","5.0067033767700195","5.204739093780518","5.204739093780518","5.204739093780518","4.99207878112793","4.99207878112793","4.99207878112793","5.959309101104736","5.959309101104736","5.959309101104736","5.742940902709961","5.742940902709961","5.742940902709961"
"1487","5.025684356689453","5.025684356689453","5.025684356689453","5.149742603302002","5.149742603302002","5.149742603302002","4.985748291015625","4.985748291015625","4.985748291015625","5.9421844482421875","5.9421844482421875","5.9421844482421875","5.725058555603027","5.725058555603027","5.725058555603027"
"1488","5.056186676025391","5.056186676025391","5.056186676025391","5.065149307250977","5.065149307250977","5.065149307250977","5.065670967102051","5.065670967102051","5.065670967102051","6.009862899780273","6.009862899780273","6.009862899780273","5.816090106964111","5.816090106964111","5.816090106964111"
"1495","5.112977981567383","5.112977981567383","5.112977981567383","5.090466022491455","5.090466022491455","5.090466022491455","4.935544967651367","4.935544967651367","4.935544967651367","5.984216690063477","5.984216690063477","5.984216690063477","5.723628044128418","5.723628044128418","5.723628044128418"
"1502","4.922944068908691","4.922944068908691","4.922944068908691","5.046065330505371","5.046065330505371","5.046065330505371","5.070259094238281","5.070259094238281","5.070259094238281","5.981372833251953","5.981372833251953","5.981372833251953","5.6856865882873535","5.6856865882873535","5.6856865882873535"
"1508","5.058238983154297","5.058238983154297","5.058238983154297","5.094956874847412","5.094956874847412","5.094956874847412","5.032207489013672","5.032207489013672","5.032207489013672","5.930520057678223","5.930520057678223","5.930520057678223","5.735052108764648","5.735052108764648","5.735052108764648"
"1512","5.01224946975708","5.01224946975708","5.01224946975708","4.982755184173584","4.982755184173584","4.982755184173584","5.005098819732666","5.005098819732666","5.005098819732666","5.984039306640625","5.984039306640625","5.984039306640625","5.713564395904541","5.713564395904541","5.713564395904541"
"1532","5.075915336608887","5.075915336608887","5.075915336608887","5.0952982902526855","5.0952982902526855","5.0952982902526855","4.913442611694336","4.913442611694336","4.913442611694336","5.968125343322754","5.968125343322754","5.968125343322754","5.696744918823242","5.696744918823242","5.696744918823242"
"1541","4.917043685913086","4.917043685913086","4.917043685913086","5.05691385269165","5.05691385269165","5.05691385269165","4.851495742797852","4.851495742797852","4.851495742797852","5.964249610900879","5.964249610900879","5.964249610900879","5.764070987701416","5.764070987701416","5.764070987701416"
"1552","5.329819679260254","5.329819679260254","5.329819679260254","5.03826904296875","5.03826904296875","5.03826904296875","4.968179225921631","4.968179225921631","4.968179225921631","5.9217987060546875","5.9217987060546875","5.9217987060546875","5.752039909362793","5.752039909362793","5.752039909362793"
